MEDC_ID,MEDC_CD,MEDC_NAME,MEDC_COND,MEDC_CATG,MANF_BRND,EXEC_ID
1960,962,Medicament962,Cond13,CategoryMed6,MarqueMed2,12345
1961,963,Medicament963,Cond6,CategoryMed41,MarqueMed7,12345
1962,964,Medicament964,Cond7,CategoryMed48,MarqueMed21,12345
1963,965,Medicament965,Cond9,CategoryMed42,MarqueMed14,12345
1964,966,Medicament966,Cond12,CategoryMed22,MarqueMed6,12345
1965,967,Medicament967,Cond8,CategoryMed36,MarqueMed23,12345
1966,968,Medicament968,Cond1,CategoryMed3,MarqueMed22,12345
1967,969,Medicament969,Cond9,CategoryMed11,MarqueMed23,12345
1968,97,Medicament97,Cond10,CategoryMed31,MarqueMed12,12345
1969,970,Medicament970,Cond10,CategoryMed9,MarqueMed18,12345
1970,971,Medicament971,Cond2,CategoryMed36,MarqueMed20,12345
1971,972,Medicament972,Cond2,CategoryMed5,MarqueMed2,12345
1972,973,Medicament973,Cond7,CategoryMed47,MarqueMed5,12345
1973,974,Medicament974,Cond13,CategoryMed16,MarqueMed21,12345
1974,975,Medicament975,Cond8,CategoryMed50,MarqueMed11,12345
1975,976,Medicament976,Cond9,CategoryMed31,MarqueMed15,12345
1976,977,Medicament977,Cond4,CategoryMed24,MarqueMed21,12345
1977,978,Medicament978,Cond2,CategoryMed45,MarqueMed3,12345
1978,979,Medicament979,Cond1,CategoryMed9,MarqueMed6,12345
1979,98,Medicament98,Cond10,CategoryMed27,MarqueMed22,12345
1980,980,Medicament980,Cond10,CategoryMed19,MarqueMed20,12345
1981,981,Medicament981,Cond10,CategoryMed33,MarqueMed8,12345
1982,982,Medicament982,Cond12,CategoryMed30,MarqueMed21,12345
1983,983,Medicament983,Cond5,CategoryMed47,MarqueMed16,12345
1984,984,Medicament984,Cond11,CategoryMed9,MarqueMed5,12345
1985,985,Medicament985,Cond5,CategoryMed43,MarqueMed9,12345
1986,986,Medicament986,Cond8,CategoryMed32,MarqueMed8,12345
1987,987,Medicament987,Cond9,CategoryMed44,MarqueMed10,12345
1988,988,Medicament988,Cond4,CategoryMed28,MarqueMed9,12345
1989,989,Medicament989,Cond10,CategoryMed32,MarqueMed3,12345
1990,99,Medicament99,Cond4,CategoryMed22,MarqueMed17,12345
1991,990,Medicament990,Cond11,CategoryMed33,MarqueMed19,12345
1992,991,Medicament991,Cond1,CategoryMed2,MarqueMed4,12345
1993,992,Medicament992,Cond2,CategoryMed26,MarqueMed6,12345
1994,993,Medicament993,Cond2,CategoryMed44,MarqueMed1,12345
1995,994,Medicament994,Cond12,CategoryMed44,MarqueMed13,12345
1996,995,Medicament995,Cond8,CategoryMed25,MarqueMed8,12345
1997,996,Medicament996,Cond5,CategoryMed33,MarqueMed19,12345
1998,997,Medicament997,Cond3,CategoryMed48,MarqueMed20,12345
1999,998,Medicament998,Cond1,CategoryMed38,MarqueMed5,12345
2000,999,Medicament999,Cond6,CategoryMed43,MarqueMed6,12345
